dataset,cell_line,perturbation,moa,n_cells,sil_raw_k2,var_ratio_k2,gap_best_k,gap_k2,gap_k3,gap_k4,gap_k5,sil_raw_kmeans_k2,sil_pca10_kmeans_k2,sil_pca50_kmeans_k2,sil_gmm2_raw,sil_gmm2_pca50,sil_raw_kmeans_bestk3,sil_response_kmeans_k2,sil_raw_kmeans_bestk4,sil_raw_kmeans_bestk5
SciPlex3,MCF7,AR-42,HDAC,120,0.03374924510717392,0.043069926734087376,2,0.9473614901790022,0.9354874851117803,0.9540404128784914,0.9186962414313538,0.03374924510717392,0.1256544440984726,0.047750696539878845,0.03284507244825363,0.047750696539878845,0.023097416386008263,0.03374924883246422,,
SciPlex3,MCF7,PFI-1 (PF-6405761),Epigenetic Reader Domain,120,0.02163914032280445,0.03019367382865373,2,0.8232163941588269,0.8186241978059456,0.7905088007111409,0.7915994432148725,0.02163914032280445,0.10160499066114426,0.032731372863054276,0.011792446486651897,0.0313151478767395,,0.021639136597514153,,0.002354218391701579
SciPlex3,MCF7,Decitabine,DNA Methyltransferase,120,0.04199293628334999,0.04925120208114898,2,0.9181600746876004,0.9081952368776331,0.8517743927777648,0.9262847691658358,0.04199293628334999,0.13796475529670715,0.05722622200846672,0.03094124048948288,0.05343325808644295,,0.04199293628334999,0.026991475373506546,
SciPlex3,MCF7,Triamcinolone Acetonide,Glucocorticoid Receptor,120,0.03153304010629654,0.040443766512957724,2,0.9567147595780234,0.9492252510427335,0.9198921995209233,0.9172106740012342,0.03153304010629654,0.1346188485622406,0.04605560377240181,0.00663162162527442,0.00979589018970728,0.017820369452238083,0.03153303638100624,,
SciPlex3,MCF7,Vandetanib (ZD6474),VEGFR,120,0.07150720059871674,0.062363890245219995,2,1.0023077187193472,1.0016979221873914,0.9630009953593852,0.9623676251498345,0.07150720059871674,0.19503885507583618,0.08840513229370117,0.0670006275177002,0.08840513229370117,0.034398723393678665,0.07150720059871674,,
SciPlex3,MCF7,MC1568,HDAC,120,0.03647390753030777,0.04613711816857269,2,0.9340669594238857,0.9100695667654772,0.8966165664186843,0.8719397968341305,0.03647390753030777,0.13826633989810944,0.04913051426410675,-0.011371193453669548,0.023326881229877472,0.018741412088274956,0.03647390753030777,,
SciPlex3,MCF7,Ruxolitinib (INCB018424),JAK,120,0.047300953418016434,0.05488872639246628,2,0.9853184514959832,0.9631143138602702,0.9112409143556057,0.9436364475065258,0.047300953418016434,0.16061726212501526,0.06357255578041077,0.042971547693014145,0.06441958248615265,0.02837676927447319,0.047300953418016434,,
SciPlex3,MCF7,CUDC-101,"EGFR,HDAC,HER2",120,0.06827113777399063,0.07384864105558643,2,0.9436340440308353,0.9166197717330515,0.9094874172726826,0.9124117430858281,0.06827113777399063,0.20907261967658997,0.09433562308549881,0.06032389774918556,0.09433562308549881,0.04448584094643593,0.06827114522457123,,
SciPlex3,MCF7,JNJ-26854165 (Serdemetan),"E3 Ligase ,p53",120,0.03572837635874748,0.04304222468130181,3,0.8657662959850949,0.8827409365570738,0.8806053532080345,0.8806568006626438,0.03572837635874748,0.12957635521888733,0.0409277118742466,0.033635031431913376,0.04726659879088402,0.03292910009622574,0.035728372633457184,,
SciPlex3,MCF7,Entacapone,Histone Methyltransferase,120,0.04564996808767319,0.05499283911990646,2,0.9114056151872134,0.8781794149772573,0.8641334711910815,0.8697162332927775,0.04564996808767319,0.14867819845676422,0.062017638236284256,0.012556982226669788,-1.0,0.030484072864055634,0.04564996436238289,,
SciPlex3,MCF7,BRD4770,Histone Methyltransferase,120,0.035093195736408234,0.04475647199792575,2,1.0058506211126037,0.9842918551420876,0.9511800596329643,0.956311257960202,0.035093195736408234,0.1249043270945549,0.04670417308807373,0.028216537088155746,0.03756600245833397,0.029788918793201447,0.035093195736408234,,
SciPlex3,MCF7,TMP195,HDAC,120,0.043623194098472595,0.053758012844167126,2,0.8332789875235793,0.8483111741475415,0.8181338955291384,0.8120200217412936,0.043623194098472595,0.15197528898715973,0.058563102036714554,0.08073638379573822,0.05718310549855232,0.030645709484815598,0.0436231903731823,,
SciPlex3,MCF7,"Roscovitine (Seliciclib,CYC202)",CDK,120,0.029809726402163506,0.03825490915449878,2,0.8653149953764725,0.8726804469658731,0.8135249156589293,0.8123793398723436,0.029809726402163506,0.11672670394182205,0.04270481690764427,0.024291042238473892,0.04270481690764427,,0.029809726402163506,,0.01611696369946003
SciPlex3,MCF7,MK-5108 (VX-689),Aurora Kinase,120,0.05945040285587311,0.060617972889534744,2,0.8767704940456973,0.8497135546213119,0.8382295054021753,0.8279586026782333,0.05945040285587311,0.16716407239437103,0.0781562402844429,0.05252262204885483,0.07993808388710022,0.05493609234690666,0.05945040285587311,,
SciPlex3,MCF7,TGX-221,PI3K,120,0.05247979238629341,0.06147548920890182,2,0.8992659804441736,0.8992078670167132,0.8614551184309569,0.8534141822396322,0.05247979238629341,0.16577571630477905,0.07492905110120773,0.036920834332704544,0.07413056492805481,0.05276167020201683,0.05247979238629341,,
SciPlex3,MCF7,GSK1070916,Aurora Kinase,120,0.03201530873775482,0.03980294463201544,2,1.024072601640455,1.024670917971692,0.9835460187852867,0.9425010340426763,0.03201530873775482,0.12305652350187302,0.043388865888118744,0.028103996068239212,0.044756099581718445,,0.03201530873775482,,0.026644153520464897
SciPlex3,MCF7,Momelotinib (CYT387),JAK,120,0.04611365124583244,0.04826843631898199,2,0.925267370914101,0.899651687326827,0.8812509118212297,0.8915323150987753,0.04611365124583244,0.13942979276180267,0.05248534679412842,0.047689422965049744,0.024481240659952164,0.034201230853796005,0.04611365124583244,,
SciPlex3,MCF7,JNJ-7706621,"Aurora Kinase,CDK",120,0.05299718305468559,0.060929328959175515,2,0.9523980948069237,0.9322426551592766,0.9109090702875111,0.9336761334082961,0.05299718305468559,0.16350166499614716,0.06854823976755142,0.17932714521884918,-1.0,,0.05299718677997589,0.02948230504989624,
SciPlex3,MCF7,ENMD-2076,"Aurora Kinase,FLT3,VEGFR",120,0.0370306596159935,0.048648543572838036,2,0.9356913942238805,0.9451102853168756,0.951817230163984,0.947268709260209,0.0370306596159935,0.13444121181964874,0.05039048194885254,0.0202181339263916,0.044892653822898865,0.03895842656493187,0.0370306596159935,,
SciPlex3,MCF7,AC480 (BMS-599626),"EGFR,HER2",120,0.041829582303762436,0.05178026543463129,2,0.9136327602402297,0.8850806402553637,0.8829848917499028,0.8948120863232418,0.041829582303762436,0.13667930662631989,0.05580057576298714,0.07218097150325775,-1.0,0.028001515194773674,0.041829586029052734,,
SciPlex3,MCF7,Capecitabine ,DNA/RNA Synthesis,120,0.03710855543613434,0.04736458844443946,3,0.8873483719042774,0.8962691658479471,0.8505738351096443,0.8863302352792584,0.03710855543613434,0.13839037716388702,0.05389183759689331,0.031572598963975906,0.04747004434466362,0.020304111763834953,0.03710855543613434,,
SciPlex3,MCF7,ENMD-2076 L-(+)-Tartaric acid ,"Aurora Kinase,FLT3,VEGFR",120,0.057692352682352066,0.060602031727374175,2,0.9967177759223187,0.9956966431487437,0.9705201779217809,0.9674021053138269,0.057692352682352066,0.17013521492481232,0.07495275139808655,0.07449515908956528,0.07805455476045609,0.053203605115413666,0.05769234523177147,,
SciPlex3,MCF7,Lenalidomide (CC-5013),TNF-alpha,120,0.04414523392915726,0.052890689291861345,2,0.9868580951895307,0.9548234910234186,0.9463578269929105,0.9506066457290032,0.04414523392915726,0.14941619336605072,0.056681077927351,0.043604813516139984,0.06063412129878998,0.04646416753530502,0.04414523392915726,,
SciPlex3,MCF7,Dacinostat (LAQ824),HDAC,120,0.03212117776274681,0.0409456863891158,2,0.9874047697422927,0.9707977008963535,0.955510806845977,0.9773132619571818,0.03212117776274681,0.12805461883544922,0.04613097012042999,0.05554169416427612,0.08467607945203781,0.019880570471286774,0.03212117776274681,,
SciPlex3,MCF7,RG108,DNA Methyltransferase,120,0.04503069072961807,0.05257404573893996,2,0.8887310829464088,0.8887049775130826,0.863733576501108,0.8519241511204854,0.04503069072961807,0.1426352560520172,0.06220542639493942,0.04397609084844589,-1.0,0.03423396125435829,0.04503069072961807,,
SciPlex3,MCF7,NVP-BSK805 2HCl,JAK,120,0.043264977633953094,0.052174736487571566,2,0.9120703987929755,0.9233352314544199,0.8765800000511774,0.9118152045915924,0.043264977633953094,0.14315764605998993,0.05743288993835449,0.04102354869246483,0.05738384649157524,,0.043264977633953094,0.02041872777044773,
SciPlex3,MCF7,SNS-314,Aurora Kinase,120,0.03244177624583244,0.04179403927526822,2,0.8804869962788064,0.8817759278723205,0.8743335893529149,0.869261997180212,0.03244177624583244,0.12481338530778885,0.04428230598568916,0.054201867431402206,0.07681543380022049,0.022875476628541946,0.03244177624583244,,
SciPlex3,MCF7,AICAR (Acadesine),AMPK,120,0.052228815853595734,0.052031197887585284,2,0.9239730169492351,0.8914625179912345,0.9041914832643023,0.9026410303736174,0.052228815853595734,0.1527085304260254,0.07081322371959686,0.04643535614013672,0.07081322371959686,0.0352100171148777,0.05222881957888603,,
SciPlex3,MCF7,IOX2,HIF,120,0.04222586378455162,0.05169966232098693,2,0.8796756606817233,0.8828882315123963,0.8939885857141494,0.9084773744667203,0.04222586378455162,0.1418970674276352,0.0566137358546257,0.03367655724287033,0.05586829036474228,,0.04222586005926132,0.03178746998310089,
SciPlex3,MCF7,Obatoclax Mesylate (GX15-070),Bcl-2,120,0.035399358719587326,0.04761281815073206,2,0.8560811290154735,0.8700595900151775,0.8896182407465645,0.8936704162751408,0.035399358719587326,0.13484716415405273,0.048737604171037674,0.03634027764201164,0.061890941113233566,0.03651871532201767,0.03539935499429703,,
SciPlex3,MCF7,Andarine,Androgen Receptor,120,0.03617747873067856,0.04500284026826297,2,0.8968082318965394,0.8316496403372664,0.8495945752683305,0.8652611553430773,0.03617747873067856,0.13065002858638763,0.05064589902758598,0.029333772137761116,0.059606727212667465,,0.03617748245596886,,0.024167681112885475
SciPlex3,MCF7,Streptozotocin (STZ),DNA alkylator,120,0.05040549859404564,0.0461327815927493,2,1.0077230585707273,0.9874902246143087,0.9291472438070816,0.9363220713582265,0.05040549859404564,0.1539299041032791,0.06950455158948898,0.026573138311505318,0.05644375458359718,,0.05040550231933594,,0.030351020395755768
SciPlex3,MCF7,Bosutinib (SKI-606),Src,120,0.04557817056775093,0.05448205377205491,2,0.9797779661463615,0.9734251944829815,0.9321495616527713,0.9510534033386637,0.04557817056775093,0.16639108955860138,0.06416021287441254,0.04260812699794769,0.06416021287441254,0.02575734443962574,0.04557817056775093,,
SciPlex3,MCF7,Cediranib (AZD2171),VEGFR,120,0.06122077256441116,0.056935028945931485,2,0.9136845848007358,0.9083383048098952,0.8417005990639908,0.8568564517945969,0.06122077256441116,0.18147097527980804,0.08058714121580124,0.06066267564892769,0.0815144032239914,0.058042097836732864,0.061220768839120865,,
SciPlex3,MCF7,SRT1720 HCl,Sirtuin,120,0.03783372789621353,0.04740083579381544,2,0.8796529905474024,0.8757563195121119,0.8897829208774652,0.9054136060078051,0.03783372789621353,0.13679708540439606,0.049543991684913635,0.02559720352292061,0.04585004597902298,0.02757882885634899,0.03783372417092323,,
SciPlex3,MCF7,Pirarubicin,Topoisomerase,120,0.04149561747908592,0.05319604210580152,3,0.8443836199259707,0.8592408827447677,0.8354598451329291,0.8497414067844726,0.04149561747908592,0.1461181491613388,0.052748821675777435,0.03861444815993309,0.052748821675777435,0.026291513815522194,0.04149561747908592,,
SciPlex3,MCF7,Tofacitinib (CP-690550) Citrate,JAK,120,0.04856274276971817,0.060960524787338044,2,0.8111275307612686,0.7435509114132017,0.7509342144676179,0.7819476893381463,0.04856274276971817,0.16214154660701752,0.06877139955759048,0.09762896597385406,-1.0,,0.04856274276971817,,0.048259615898132324
SciPlex3,MCF7,Veliparib (ABT-888),PARP,120,0.04890736564993858,0.057307392606272455,2,0.9303410487407167,0.8999118082925417,0.8826885838968082,0.8937285863904592,0.04890736564993858,0.1609078347682953,0.06574887782335281,0.06714250147342682,0.10048038512468338,,0.048907361924648285,0.024966325610876083,
SciPlex3,MCF7,KW-2449,"Aurora Kinase,Bcr-Abl,FLT3",120,0.05338454619050026,0.049721554029708695,3,0.8992665272788862,0.9336206425324196,0.9087552670502816,0.8954547467332787,0.05338454619050026,0.14920037984848022,0.06098182871937752,0.02357846312224865,0.04974421113729477,0.02220141887664795,0.05338454619050026,,
SciPlex3,MCF7,WHI-P154,"EGFR,JAK",120,0.046414170414209366,0.053325630944738946,2,0.9130048682735161,0.8925687080271132,0.8612881212528922,0.8945613575308204,0.046414170414209366,0.14762423932552338,0.062323641031980515,0.03798551857471466,0.054926980286836624,,0.046414170414209366,,0.026574114337563515
SciPlex3,MCF7,"Cerdulatinib (PRT062070, PRT2070)",JAK,120,0.039970144629478455,0.049345878011541326,3,0.9066735465919642,0.933116189180712,0.8899954937552508,0.9278169160478882,0.039970144629478455,0.13675442337989807,0.054625868797302246,0.03639654442667961,0.05410868301987648,,0.039970144629478455,0.023531893268227577,
SciPlex3,MCF7,Pracinostat (SB939),HDAC,120,0.020942045375704765,0.03170856235747941,3,0.8210105776849748,0.8406822538084171,0.8182073818170146,0.8224277722185445,0.020942045375704765,0.10560986399650574,0.032858606427907944,0.034275565296411514,0.05590403079986572,,0.020942049100995064,0.008678211830556393,
SciPlex3,MCF7,Cyclocytidine HCl,DNA/RNA Synthesis,120,0.042937420308589935,0.05188950453746932,2,0.9067695472362569,0.8962478757590251,0.9127661259025555,0.9350093097992715,0.042937420308589935,0.14762766659259796,0.05965002253651619,0.033865492790937424,0.05965002253651619,0.028930269181728363,0.042937424033880234,,
SciPlex3,MCF7,Sirtinol,Sirtuin,120,0.03248293325304985,0.04265380281556419,3,0.8793255304296803,0.9161634179313491,0.8831852222443004,0.9033117003465225,0.03248293325304985,0.12043829262256622,0.06413862109184265,-0.008151624351739883,0.06413862109184265,0.02849818393588066,0.03248293697834015,,
SciPlex3,MCF7,AG-14361,PARP,120,0.03175189718604088,0.04585222826981486,2,0.8420771686044706,0.8412127631659896,0.8182316551572857,0.8174691212655159,0.03175189718604088,0.12367912381887436,0.04349808022379875,0.02326894737780094,0.04349808022379875,0.02682340517640114,0.03175190091133118,,
SciPlex3,MCF7,Valproic acid sodium salt (Sodium valproate),"GABA Receptor,HDAC,Autophagy",120,0.041858818382024765,0.046845265757607946,3,0.932924163803893,0.9537008688890598,0.9501535053983527,0.9072878190845444,0.041858818382024765,0.13964565098285675,0.05742674693465233,0.03617922589182854,0.05433854088187218,0.024732062593102455,0.04185882583260536,,
SciPlex3,MCF7,PF-3845,FAAH,120,0.046630024909973145,0.052528297629582596,2,0.828323876644685,0.8172574558557866,0.7980986147175848,0.8062990251298618,0.046630024909973145,0.14111894369125366,0.0640551820397377,0.05178521201014519,0.058485593646764755,0.018320584669709206,0.046630024909973145,,
SciPlex3,MCF7,Thalidomide,"E3 Ligase ,TNF-alpha",120,0.047311101108789444,0.05077003780686505,2,0.8952957577210032,0.8772358907973139,0.8754052458117982,0.871017192510525,0.047311101108789444,0.14101693034172058,0.06314214318990707,0.04349873960018158,0.062179166823625565,,0.047311101108789444,0.028237903490662575,
SciPlex3,MCF7,Alendronate sodium trihydrate,Others,120,0.05392007157206535,0.0555888187442953,2,0.9523417083103833,0.9174910128955815,0.9142374778142806,0.9086317010408589,0.05392007157206535,0.16834263503551483,0.06914552301168442,0.049091365188360214,0.08676040917634964,0.04988081008195877,0.053920067846775055,,
SciPlex3,MCF7,Ofloxacin,Topoisomerase,120,0.035747312009334564,0.046305268539562766,2,0.8324607392497576,0.8017619304312227,0.8089692159203015,0.7988276872892133,0.035747312009334564,0.13694772124290466,0.05138256400823593,0.04621017724275589,0.05007833242416382,0.03381119295954704,0.035747312009334564,,
SciPlex3,MCF7,Tazemetostat (EPZ-6438),Histone Methyltransferase,120,0.04295540601015091,0.05218391967060263,2,0.8113639371774504,0.785773445813069,0.7997531619993126,0.8170448099967142,0.04295540601015091,0.143326535820961,0.05662169307470322,-0.023374129086732864,0.08418533951044083,0.04212640970945358,0.04295540601015091,,
SciPlex3,MCF7,"Tozasertib (VX-680, MK-0457)",Aurora Kinase,120,0.03884727880358696,0.05028048749558306,2,0.9605349091411064,0.9289172594673722,0.8589547696584834,0.9012536945247849,0.03884727880358696,0.13770508766174316,0.056586503982543945,0.03364309296011925,0.021890679374337196,,0.03884727880358696,0.0367593951523304,
SciPlex3,MCF7,Resminostat,HDAC,120,0.03659430518746376,0.04090281084235312,2,0.9677297111680563,0.9606886709617655,0.9319379585226386,0.9314455413035141,0.03659430518746376,0.13841506838798523,0.05009286105632782,0.016074223443865776,0.05009286105632782,0.023129431530833244,0.03659430518746376,,
SciPlex3,MCF7,Pelitinib (EKB-569),EGFR,120,0.05285483971238136,0.04732996997866035,2,1.0640624752251302,1.0100154684477438,0.9919981161793103,0.9815200465052101,0.05285483971238136,0.1525679975748062,0.06145600229501724,0.048600539565086365,0.06597183644771576,,0.05285483971238136,,0.025531265884637833
SciPlex3,MCF7,CUDC-907,"HDAC,PI3K",120,0.05597131699323654,0.060346808629835394,2,0.9481165994225798,0.9581748785541215,0.9243357031017059,0.9666776235172581,0.05597131699323654,0.19262033700942993,0.0746062621474266,0.035364095121622086,0.06574629992246628,0.041853222995996475,0.05597131699323654,,
SciPlex3,MCF7,SB431542,TGF-beta/Smad,120,0.043511874973773956,0.05228548313671243,3,0.9034328188858556,0.9497831605844897,0.9078314625555954,0.9381297113662974,0.043511874973773956,0.15330804884433746,0.06062954664230347,0.03731029853224754,0.05913359299302101,0.04295821860432625,0.043511874973773956,,
SciPlex3,MCF7,PF-573228,FAK,120,0.045500095933675766,0.055350504836472456,2,1.0282587189777992,0.9983951326873299,0.9734077419534071,0.9840163832523405,0.045500095933675766,0.15577253699302673,0.06172952428460121,0.031011061742901802,0.054901182651519775,0.03416848182678223,0.045500095933675766,,
SciPlex3,MCF7,Maraviroc,CCR,120,0.0442374087870121,0.05335007409143499,2,1.0374406495281185,0.9872781733955875,0.9877981097658335,0.9529506797772989,0.0442374087870121,0.15439757704734802,0.056315913796424866,0.028919553384184837,0.05878425016999245,0.040642380714416504,0.044237397611141205,,
Frangieh,Jurkat,ACTA2,KO,300,0.09057585150003433,0.08217788860283588,5,1.2516837737024709,1.3563050869565298,1.375694103066147,1.4032545708665083,0.09057585150003433,0.23206156492233276,0.1211690753698349,0.07163252681493759,0.14007633924484253,0.09694500267505646,0.09057585150003433,,
Frangieh,Jurkat,B2M,KO,300,0.09127908200025558,0.08816307987623237,4,1.2521312577361687,1.376389886458636,1.3894711042386252,1.3904991409417011,0.09127908200025558,0.21474899351596832,0.13419277966022491,0.034114737063646317,0.1345273107290268,0.11006622016429901,0.09127908200025558,,
